,Date,Price,Open,High,Low,Vol.,Change %
1591,2017-09-12,419.5,415,418.75,415,0.02K,1.76%
1592,2017-09-11,412.25,417.75,418.5,413.5,0.02K,-0.36%
1593,2017-09-08,413.75,415.75,415.75,412.5,0.05K,0.06%
1594,2017-09-07,413.5,421,421,412,0.13K,-1.96%
1595,2017-09-06,421.75,425,428,421,0.15K,-2.03%
1596,2017-09-05,430.5,428.25,433.5,428,0.41K,2.38%
1597,2017-09-01,420.5,410.75,421.75,408.75,0.61K,2.50%
1598,2017-08-31,410.25,403.5,411.75,402.75,1.46K,1.67%
1599,2017-08-30,403.5,403,407,400,12.50K,0.19%
1600,2017-08-29,402.75,400.5,404,394.5,22.86K,0.69%
1601,2017-08-28,400,406.25,410,398.75,25.84K,-2.32%
1602,2017-08-25,409.5,409,412.75,408.5,26.93K,0.12%
1603,2017-08-24,409,403.25,411.25,400.75,32.19K,1.43%
1604,2017-08-23,403.25,402.5,408.5,401.25,31.83K,0.25%
1605,2017-08-22,402.25,410.75,413,402,33.26K,-1.77%
1606,2017-08-21,409.5,414.5,418.75,408.75,26.38K,-1.56%
1607,2017-08-18,416,414,417.75,412,34.05K,0.48%
1608,2017-08-17,414,419.5,422.25,412.25,51.30K,-1.25%
1609,2017-08-16,419.25,429.5,435.75,417,72.24K,-2.39%
1610,2017-08-15,429.5,440,440.25,428,71.50K,-2.61%
1611,2017-08-14,441,436.5,441.75,431,73.55K,0.40%
1612,2017-08-11,439.25,441.5,444,434.5,89.53K,-0.28%
1613,2017-08-10,440.5,459.5,462,439.25,103.45K,-4.13%
1614,2017-08-09,459.5,457.25,461.5,454,76.42K,0.55%
1615,2017-08-08,457,463.75,468,454.75,92.37K,-1.40%
1616,2017-08-07,463.5,457.75,464,454.25,71.29K,1.92%
1617,2017-08-04,454.75,457.75,461.5,453.5,56.08K,-0.66%
1618,2017-08-03,457.75,461,463.75,454.25,63.50K,-0.65%
1619,2017-08-02,460.75,462,466.75,455.75,82.58K,-0.11%
1620,2017-08-01,461.25,469,478,460.5,83.06K,-2.79%
1621,2017-07-31,474.5,478.75,480.75,471.5,54.21K,-1.35%
1622,2017-07-28,481,480.25,489.25,478,49.70K,0.26%
1623,2017-07-27,479.75,478.25,485.5,477.5,47.25K,0.42%
1624,2017-07-26,477.75,476,481,473,58.01K,0.79%
1625,2017-07-25,474,494.75,495.25,473.25,93.08K,-3.02%
1626,2017-07-24,488.75,496.25,496.5,483,90.52K,-2.10%
1627,2017-07-21,499.25,506.5,510.25,497.5,72.40K,-1.29%
1628,2017-07-20,505.75,504.5,508.25,495,68.99K,0.55%
1629,2017-07-19,503,504,509,500,71.11K,-0.15%
1630,2017-07-18,503.75,509,517.75,503,76.02K,-0.44%
1631,2017-07-17,506,509.5,512,502.75,60.38K,2.27%
1632,2017-07-14,494.75,513.5,520.5,508.5,0.01K,-0.15%
1633,2017-07-13,495.5,516,516,496,0.01K,-5.17%
1634,2017-07-12,522.5,533.5,534.25,521.5,0.15K,-2.43%
1635,2017-07-11,535.5,531.25,533.25,528.5,0.05K,0.94%
1636,2017-07-10,530.5,530.75,531,530.5,0.06K,2.96%
1637,2017-07-07,515.25,515.75,524,514.5,0.10K,-0.72%
1638,2017-07-06,519,519,528.75,519,0.20K,-3.76%
1639,2017-07-05,539.25,544.5,556,517.5,0.49K,0.47%
1640,2017-07-03,536.75,518.25,539,518.25,1.13K,5.04%
1641,2017-06-30,511,480.25,511.5,480.25,3.79K,6.40%
1642,2017-06-29,480.25,457,483.75,456.25,30.88K,5.03%
1643,2017-06-28,457.25,453.5,459.25,451.5,23.42K,0.88%
1644,2017-06-27,453.25,450,457,449.25,28.32K,0.72%
1645,2017-06-26,450,458,460.75,449.25,42.69K,-2.12%
1646,2017-06-23,459.75,464.75,467,459,58.27K,-0.33%
1647,2017-06-22,461.25,464.5,465.25,455.5,62.65K,-0.70%
1648,2017-06-21,464.5,473.5,473.75,463.5,71.14K,-1.69%
1649,2017-06-20,472.5,469,474.75,463,85.16K,1.18%
1650,2017-06-19,467,463.75,473.25,458.5,111.59K,0.38%
1651,2017-06-16,465.25,456,468.5,455.5,117.47K,2.53%
1652,2017-06-15,453.75,443,457.25,437.25,115.59K,2.43%
1653,2017-06-14,443,445,452.25,441.75,102.30K,-0.45%
1654,2017-06-13,445,437.25,446.25,436.75,101.36K,2.53%
1655,2017-06-12,434,443.25,444,431.25,110.89K,-2.64%
1656,2017-06-09,445.75,448.75,454.25,443.75,119.22K,-0.78%
1657,2017-06-08,449.25,447.25,455.75,446,138.86K,1.01%
1658,2017-06-07,444.75,438,448.75,437.5,128.33K,2.07%
1659,2017-06-06,435.75,429.25,440.75,429.25,104.06K,1.46%
1660,2017-06-05,429.5,428.75,433.25,425.5,78.89K,0.00%
1661,2017-06-02,429.5,428,434,426.5,54.08K,0.12%
1662,2017-06-01,429,429.5,431.25,421.25,73.75K,-0.06%
1663,2017-05-31,429.25,433.5,436.25,428.25,66.68K,-0.06%
1664,2017-05-30,429.5,438.5,439.25,426.25,77.25K,-2.00%
1665,2017-05-26,438.25,430.25,439,429.25,48.91K,1.74%
1666,2017-05-25,430.75,431.5,436,430.25,43.99K,-0.40%
1667,2017-05-24,432.5,429.25,433,427.5,46.73K,0.70%
1668,2017-05-23,429.5,433.5,435.75,428,65.20K,-1.09%
1669,2017-05-22,434.25,437,442.5,434,68.28K,-0.23%
1670,2017-05-19,435.25,425.25,436.75,425.25,54.65K,2.23%
1671,2017-05-18,425.75,429.25,429.25,421.25,66.13K,-0.29%
1672,2017-05-17,427,423,432.25,421.5,63.69K,0.65%
1673,2017-05-16,424.25,423.25,426,420.25,73.17K,0.24%
1674,2017-05-15,423.25,430.25,431,421.5,67.80K,-0.41%
1675,2017-05-12,425,445.25,445.25,416.25,0.01K,-0.23%
1676,2017-05-11,426,425.75,434,425.75,0.01K,0.47%
1677,2017-05-10,424,424,424,420.75,0.03K,0.53%
1678,2017-05-09,421.75,421,423.25,420.5,0.03K,0.90%
1679,2017-05-08,418,426,426,421.25,0.06K,-2.22%
1680,2017-05-05,427.5,428,428,428,0.01K,0.35%
1681,2017-05-04,426,442,442,425.75,0.35K,-3.84%
1682,2017-05-03,443,442,442,440,0.60K,0.34%
1683,2017-05-02,441.5,445.75,450.75,438.75,0.23K,-0.28%
1684,2017-05-01,442.75,423.75,442.25,423.75,1.08K,5.79%
1685,2017-04-28,418.5,413,418.5,413,2.49K,1.21%
1686,2017-04-27,413.5,407,415,406,25.26K,1.41%
1687,2017-04-26,407.75,409,413.75,405.75,31.17K,-0.24%
1688,2017-04-25,408.75,402.75,411,398.5,50.47K,1.55%
1689,2017-04-24,402.5,406.5,408.5,401.25,37.65K,-0.62%
1690,2017-04-21,405,406,408,400,77.28K,-0.31%
1691,2017-04-20,406.25,418,421.75,405.25,72.67K,-3.04%
1692,2017-04-19,419,421.5,425.75,417.5,59.27K,-0.83%
1693,2017-04-18,422.5,421.75,423.75,419,67.01K,0.36%
1694,2017-04-17,421,430.25,431.25,419.75,67.54K,-2.04%
1695,2017-04-13,429.75,432.5,436,428.75,102.78K,-0.81%
1696,2017-04-12,433.25,433.75,436.5,431.5,111.96K,0.00%
1697,2017-04-11,433.25,428,434.75,423.75,143.52K,1.05%
1698,2017-04-10,428.75,423.75,429,422.5,83.11K,1.12%
1699,2017-04-07,424,422.75,425.25,419.5,89.81K,0.18%
1700,2017-04-06,423.25,429,430.75,421.75,51.90K,-1.51%
1701,2017-04-05,429.75,427.25,430.5,425,69.26K,0.64%
1702,2017-04-04,427,426.75,432.25,425.75,59.64K,-0.18%
1703,2017-04-03,427.75,430.25,434,427,72.14K,0.29%
1704,2017-03-31,426.5,422,432.25,416.5,97.63K,1.31%
1705,2017-03-30,421,425.5,426.25,419.5,55.14K,-1.06%
1706,2017-03-29,425.5,424,427.5,422.5,54.19K,0.24%
1707,2017-03-28,424.5,421,425.75,419.25,51.33K,0.89%
1708,2017-03-27,420.75,426,426,418.25,51.97K,-0.94%
1709,2017-03-24,424.75,421.5,426.25,420.75,49.58K,0.89%
1710,2017-03-23,421,421.5,424.75,420,48.85K,-0.30%
1711,2017-03-22,422.25,427,427.25,421.25,52.13K,-1.00%
1712,2017-03-21,426.5,430.5,430.5,423,63.99K,-0.87%
1713,2017-03-20,430.25,439.25,442.75,429,58.04K,-1.38%
1714,2017-03-17,436.25,434.75,437.75,433,31.61K,0.06%
1715,2017-03-16,436,436,440.75,434.5,42.95K,0.00%
1716,2017-03-15,436,431,437,430.5,49.63K,5.83%
1717,2017-03-14,412,412.25,413,412,0.09K,-0.06%
1718,2017-03-13,412.25,419.5,419.5,412.5,0.05K,-2.48%
1719,2017-03-10,422.75,428,428,423.75,0.01K,-0.76%
1720,2017-03-09,426,432,432.5,425,0.03K,-0.35%
1721,2017-03-08,427.5,431.5,431.5,426,0.19K,-1.95%
1722,2017-03-07,436,440,440,432,0.31K,-0.51%
1723,2017-03-06,438.25,436,441.75,436,0.59K,1.04%
1724,2017-03-03,433.75,430.25,434.25,428.25,0.73K,0.41%
1725,2017-03-02,432,436.75,438,432,1.15K,-0.80%
1726,2017-03-01,435.5,424.25,435.5,422.75,1.61K,2.53%
1727,2017-02-28,424.75,420,435.75,419.5,7.86K,1.43%
1728,2017-02-27,418.75,430,431,418.25,38.38K,-2.90%
1729,2017-02-24,431.25,438.25,438.5,430,52.86K,-1.54%
1730,2017-02-23,438,441.25,444.25,436.25,34.39K,-0.74%
1731,2017-02-22,441.25,436,443,435.25,49.82K,1.20%
1732,2017-02-21,436,439.75,440.75,435,55.22K,-1.13%
1733,2017-02-17,441,445.5,447.5,440.25,66.63K,-1.51%
1734,2017-02-16,447.75,453.5,464.25,445.25,91.91K,-1.54%
1735,2017-02-15,454.75,449,455.5,446.25,53.90K,1.17%
1736,2017-02-14,449.5,450.5,452,446.25,63.20K,-0.61%
1737,2017-02-13,452.25,447.75,456,444.25,119.11K,0.72%
1738,2017-02-10,449,442.5,450.75,441,126.17K,1.24%
1739,2017-02-09,443.5,430.5,444,429.5,150.25K,2.54%
1740,2017-02-08,432.5,430.5,433.25,427.5,93.30K,0.41%
1741,2017-02-07,430.75,422.5,431,419.75,106.31K,1.95%
1742,2017-02-06,422.5,429,432.25,422.25,61.39K,-1.80%
1743,2017-02-03,430.25,434.5,435.75,429.25,58.72K,-0.98%
1744,2017-02-02,434.5,432.75,437.75,429.75,73.99K,0.17%
1745,2017-02-01,433.75,421,434.5,417,102.49K,3.09%
1746,2017-01-31,420.75,414,421.25,413,60.23K,1.63%
1747,2017-01-30,414,417.5,419.25,412.75,59.66K,-1.55%
1748,2017-01-27,420.5,426.5,427.5,419.25,64.70K,-1.52%
1749,2017-01-26,427,425.25,430.5,421.75,59.39K,0.59%
1750,2017-01-25,424.5,425.75,428.75,423,46.23K,-0.53%
1751,2017-01-24,426.75,433,434.75,426,57.33K,-1.50%
1752,2017-01-23,433.25,429,433.75,427.5,51.61K,1.17%
1753,2017-01-20,428.25,423.5,428.75,421.5,56.20K,1.12%
1754,2017-01-19,423.5,430.5,430.75,422.75,64.38K,-1.74%
1755,2017-01-18,431,433.25,434.5,428.25,67.79K,-0.58%
1756,2017-01-17,433.5,426.5,437.5,423.75,107.76K,1.76%
1757,2017-01-13,426,426.25,426.75,419.25,72.44K,-0.06%
1758,2017-01-12,426.25,419,430,414.5,133.10K,1.79%
1759,2017-01-11,418.75,426.25,426.25,412,109.83K,-1.87%
1760,2017-01-10,426.75,426.75,427.25,423.5,64.14K,-0.12%
1761,2017-01-09,427.25,424.75,428.25,421,69.62K,0.95%
1762,2017-01-06,423.25,425.75,428,421.75,64.73K,-0.70%
1763,2017-01-05,426.25,418.75,427,416.25,86.77K,1.85%
1764,2017-01-04,418.5,406.5,419,404.75,59.20K,2.95%
1765,2017-01-03,406.5,408.75,414,405.75,65.59K,-0.37%
1766,2016-12-30,408,404.75,409.25,403.5,33.93K,0.80%
1767,2016-12-29,404.75,402.5,406.75,402.5,29.87K,0.81%
1768,2016-12-28,401.5,409.75,410,400.25,43.96K,-1.95%
1769,2016-12-27,409.5,394.5,411,394.5,67.77K,4.07%
1770,2016-12-23,393.5,397,398.25,392.75,31.85K,-0.88%
1771,2016-12-22,397,399.25,400.5,396.5,37.05K,-0.63%
1772,2016-12-21,399.5,402.5,404.5,399,32.14K,-0.93%
1773,2016-12-20,403.25,406,407.75,400.25,35.45K,-0.43%
1774,2016-12-19,405,412.25,413,403,52.12K,-1.04%
1775,2016-12-16,409.25,407.75,411,404.5,47.32K,0.00%
1776,2016-12-15,409.25,418,418.25,408.5,61.06K,4.53%
1777,2016-12-14,391.5,397.25,397.25,397.25,0.02K,-1.63%
1778,2016-12-13,398,400.5,404,400.5,0.03K,-0.81%
1779,2016-12-12,401.25,397.75,397.75,397.5,0.03K,0.25%
1780,2016-12-09,400.25,395.5,395.5,395.5,0.01K,2.43%
1781,2016-12-08,390.75,396.5,396.5,389.75,0.03K,1.17%
1782,2016-12-07,386.25,389,389,385,0.26K,-0.83%
1783,2016-12-06,389.5,393,393,388.25,0.10K,0.06%
1784,2016-12-05,389.25,389.75,394,389.25,0.38K,0.45%
1785,2016-12-02,387.5,373,387.5,371.5,0.72K,4.31%
1786,2016-12-01,371.5,376.5,379.75,369.5,1.55K,-2.37%
1787,2016-11-30,380.5,384.25,391.5,380,4.93K,-0.91%
1788,2016-11-29,384,389,389,382.75,40.69K,-1.41%
1789,2016-11-28,389.5,396.25,397,388.75,57.17K,-1.58%
1790,2016-11-25,395.75,401.75,403.75,394.5,46.04K,-1.43%
1791,2016-11-23,401.5,407,407.25,396.25,64.72K,-1.41%
1792,2016-11-22,407.25,410,412.25,405,56.80K,-0.73%
1793,2016-11-21,410.25,409,412,404.5,57.58K,0.55%
1794,2016-11-18,408,403,410,400.25,53.49K,1.24%
1795,2016-11-17,403,397.75,406,396.5,60.28K,1.51%
1796,2016-11-16,397,399.25,401,396.75,70.18K,-0.50%
1797,2016-11-15,399,394,402,392.75,73.26K,1.27%
1798,2016-11-14,394,402.75,403.75,392.5,80.27K,-2.23%
1799,2016-11-11,403,404.25,407.5,401,82.17K,-0.43%
1800,2016-11-10,404.75,409.5,414.25,402,105.34K,-0.49%
1801,2016-11-09,406.75,416.5,417.75,403.75,131.83K,-2.05%
1802,2016-11-08,415.25,410.5,419.75,408.25,132.28K,1.28%
1803,2016-11-07,410,414.25,415.75,406.5,79.19K,-1.03%
1804,2016-11-04,414.25,414,415.25,410.25,46.12K,0.55%
1805,2016-11-03,412,417.5,420,409,70.19K,-1.38%
1806,2016-11-02,417.75,414.5,420.25,412,77.15K,0.84%
1807,2016-11-01,414.25,416.25,418.25,410.75,76.67K,-0.48%
1808,2016-10-31,416.25,411.5,417,408.75,69.46K,1.90%
1809,2016-10-28,408.5,416.25,417.5,407.25,45.84K,-1.45%
1810,2016-10-27,414.5,411.5,418.75,411.25,62.06K,0.73%
1811,2016-10-26,411.5,404,414,402.75,71.49K,1.79%
1812,2016-10-25,404.25,403.75,406.75,398.75,61.13K,0.43%
1813,2016-10-24,402.5,414.25,416.75,400.75,82.89K,-2.90%
1814,2016-10-21,414.5,417,418.5,413.25,38.99K,-0.60%
1815,2016-10-20,417,419.5,422.75,415.25,49.98K,-0.77%
1816,2016-10-19,420.25,420.5,422.25,413,61.52K,0.06%
1817,2016-10-18,420,425,425.5,418.25,60.25K,-0.88%
1818,2016-10-17,423.75,418.25,425.75,416,68.64K,0.65%
1819,2016-10-14,421,415.25,428.25,414.75,105.41K,1.20%
1820,2016-10-13,416,396.5,417,396.5,108.56K,4.85%
1821,2016-10-12,396.75,405.25,414,396,96.07K,-2.58%
1822,2016-10-11,407.25,402.75,408.75,401.25,69.91K,0.87%
1823,2016-10-10,403.75,396,405.25,395.75,67.16K,2.28%
1824,2016-10-07,394.75,397.75,401,394.25,61.77K,-0.25%
1825,2016-10-06,395.75,407,409.5,393.5,83.00K,-2.28%
1826,2016-10-05,405,395,408.5,392,82.18K,2.40%
1827,2016-10-04,395.5,396.5,398.25,392.5,41.95K,0.00%
1828,2016-10-03,395.5,399.75,401.75,391.5,73.01K,-1.62%
1829,2016-09-30,402,398.5,403.75,390,90.56K,0.75%
1830,2016-09-29,399,401.75,406.75,397.75,47.73K,-1.05%
1831,2016-09-28,403.25,404.5,407.25,401.75,40.84K,-0.19%
1832,2016-09-27,404,397.25,405,394,60.93K,2.02%
1833,2016-09-26,396,401.75,407,395.25,55.43K,-2.16%
1834,2016-09-23,404.75,403.75,409.5,401.25,44.34K,-0.18%
1835,2016-09-22,405.5,405.25,411.75,404.25,41.47K,-0.55%
1836,2016-09-21,407.75,405,409,402.25,37.40K,0.43%
1837,2016-09-20,406,402.25,410,401.5,43.01K,0.50%
1838,2016-09-19,404,404,409,399.75,45.56K,0.19%
1839,2016-09-16,403.25,398,404.75,393.75,49.76K,0.94%
1840,2016-09-15,399.5,401,406.75,398,42.99K,6.04%
1841,2016-09-14,376.75,400.75,404.25,395.25,0.00K,0.53%
1842,2016-09-13,374.75,383,383.5,379.25,0.01K,-2.22%
1843,2016-09-12,383.25,382,384.5,381.5,0.03K,1.93%
1844,2016-09-09,376,376.75,376.75,373.5,0.04K,-0.27%
1845,2016-09-08,377,375.5,375.5,373,0.02K,0.47%
1846,2016-09-07,375.25,371.75,376.75,371.75,0.06K,1.15%
1847,2016-09-06,371,371,376.5,369.75,0.06K,-0.60%
1848,2016-09-02,373.25,368.25,374.5,367.25,0.25K,1.36%
1849,2016-09-01,368.25,363,369,362.5,0.71K,2.01%
1850,2016-08-31,361,363.5,367,359.5,2.34K,-0.62%
1851,2016-08-30,363.25,370,374.25,361.5,27.62K,-1.96%
1852,2016-08-29,370.5,383.5,384,369.5,29.04K,-3.39%
1853,2016-08-26,383.5,401.25,402.25,381,35.45K,-4.42%
1854,2016-08-25,401.25,404.5,407.75,400.75,17.86K,-0.68%
1855,2016-08-24,404,407.75,409.25,402.5,25.60K,-0.92%
1856,2016-08-23,407.75,415,415,406.75,38.97K,-1.81%
1857,2016-08-22,415.25,427,429.25,414,39.07K,-2.75%
1858,2016-08-19,427,426.25,432.5,422.5,38.69K,0.00%
1859,2016-08-18,427,424.5,428,420,38.52K,0.23%
1860,2016-08-17,426,423,428.5,419.5,44.74K,0.59%
1861,2016-08-16,423.5,420,428,414.5,69.17K,0.36%
1862,2016-08-15,422,421.25,430,417.25,82.01K,-0.12%
1863,2016-08-12,422.5,416,423.25,406,79.67K,1.50%
1864,2016-08-11,416.25,420,424,413.5,98.82K,-1.30%
1865,2016-08-10,421.75,416.5,427.5,414.5,90.63K,1.14%
1866,2016-08-09,417,415,419.25,411.5,88.19K,0.00%
1867,2016-08-08,417,418.5,423.5,411.5,129.03K,0.24%
1868,2016-08-05,416,403.25,418.5,403,114.19K,3.16%
1869,2016-08-04,403.25,410.5,416,402.5,54.09K,-1.71%
1870,2016-08-03,410.25,402,415,401,66.10K,2.24%
1871,2016-08-02,401.25,406,410.5,399.25,60.90K,-1.17%
1872,2016-08-01,406,407.75,415.5,404.75,68.36K,-0.43%
1873,2016-07-29,407.75,411.5,412.75,403.5,61.17K,-0.61%
1874,2016-07-28,410.25,414.5,420,408.25,56.84K,-1.08%
1875,2016-07-27,414.75,416.75,421,414,46.74K,-0.06%
1876,2016-07-26,415,427.5,429.25,414,64.18K,-3.26%
1877,2016-07-25,429,425.75,435.25,421,89.27K,0.88%
1878,2016-07-22,425.25,417.25,427,407,82.42K,1.80%
1879,2016-07-21,417.75,414,419.75,408.75,67.83K,1.15%
1880,2016-07-20,413,419.25,423.75,406.5,78.39K,-1.20%
1881,2016-07-19,418,427.75,428.25,416.25,53.84K,-2.68%
1882,2016-07-18,429.5,425,431.75,420.25,62.27K,1.12%
1883,2016-07-15,424.75,434,439.75,424,76.87K,0.71%
1884,2016-07-14,421.75,431.25,431.25,431.25,0.05K,-1.06%
1885,2016-07-13,426.25,430,434,427,0.06K,0.53%
1886,2016-07-12,424,416.25,417.25,415.5,0.06K,1.86%
1887,2016-07-11,416.25,423.5,423.75,416.25,0.12K,-1.07%
1888,2016-07-08,420.75,421,424,421,0.08K,2.12%
1889,2016-07-07,412,417.25,422,410.75,0.17K,-0.90%
1890,2016-07-06,415.75,415.25,418.75,408,0.36K,-0.89%
1891,2016-07-05,419.5,416.25,418.25,405,0.31K,0.78%
1892,2016-07-01,416.25,430.25,431,414.25,0.74K,-3.48%
1893,2016-06-30,431.25,429.75,438.75,423,2.44K,0.41%
1894,2016-06-29,429.5,443.75,447.25,428.5,16.27K,-3.21%
1895,2016-06-28,443.75,446.25,454.75,442.75,20.65K,-0.67%
1896,2016-06-27,446.75,454.75,460,446,20.89K,-1.76%
1897,2016-06-24,454.75,454.5,456,441.75,44.99K,0.11%
1898,2016-06-23,454.25,458.25,461.5,453.25,42.62K,-0.98%
1899,2016-06-22,458.75,460,465.25,458.25,49.11K,0.05%
1900,2016-06-21,458.5,473,476.5,457.25,65.92K,-3.07%
1901,2016-06-20,473,480.5,480.75,472.25,58.40K,-1.71%
1902,2016-06-17,481.25,473.75,482.5,472.5,62.55K,1.85%
1903,2016-06-16,472.5,477.5,479.5,471,67.81K,-1.05%
1904,2016-06-15,477.5,485,489.75,477,74.69K,-1.55%
1905,2016-06-14,485,491.5,493.5,481.25,105.52K,-1.27%
1906,2016-06-13,491.25,495.5,503.25,490.75,107.40K,-0.76%
1907,2016-06-10,495,510.25,512.5,494.25,127.49K,-2.99%
1908,2016-06-09,510.25,518.75,519,506,105.87K,-1.78%
1909,2016-06-08,519.5,507.25,524,506,138.77K,2.06%
1910,2016-06-07,509,507,513.5,500.75,113.85K,0.30%
1911,2016-06-06,507.5,496,514.75,496,116.77K,2.06%
1912,2016-06-03,497.25,484.25,498.25,482.25,113.65K,2.42%
1913,2016-06-02,485.5,473.5,487,472.75,92.41K,2.48%
1914,2016-06-01,473.75,464.5,474.75,463,66.40K,1.99%
1915,2016-05-31,464.5,481,483.75,463.5,99.99K,-3.53%
1916,2016-05-27,481.5,481.25,484.75,478.5,72.04K,0.05%
1917,2016-05-26,481.25,465.75,482.25,465.5,100.18K,3.27%
1918,2016-05-25,466,464,469,463,48.82K,0.43%
1919,2016-05-24,464,462.25,470,457.75,67.39K,0.43%
1920,2016-05-23,462,466,469,461,57.51K,-1.23%
1921,2016-05-20,467.75,467.75,474.5,464.25,62.46K,-0.21%
1922,2016-05-19,468.75,478.5,479.5,462.5,89.56K,-2.34%
1923,2016-05-18,480,481.25,484.75,477,62.48K,-0.36%
1924,2016-05-17,481.75,472.75,484.5,472.75,74.13K,1.47%
1925,2016-05-16,474.75,474,476.5,467.5,50.58K,2.10%
1926,2016-05-13,465,458,466,458,0.01K,1.42%
1927,2016-05-12,458.5,452.5,458.25,452.5,0.02K,2.00%
1928,2016-05-11,449.5,454,454,452,0.00K,-0.44%
1929,2016-05-10,451.5,450,458.75,446.75,0.03K,1.01%
1930,2016-05-09,447,454.75,454.75,446,0.15K,-1.38%
1931,2016-05-06,453.25,453.5,458.5,453.5,0.36K,0.06%
1932,2016-05-05,453,460,462.25,452.75,0.33K,-1.63%
1933,2016-05-04,460.5,460.75,465.75,460,0.34K,0.16%
1934,2016-05-03,459.75,480,482.5,458.25,0.75K,-3.62%
1935,2016-05-02,477,476,479,471.75,1.84K,-0.21%
1936,2016-04-28,475.5,474.75,486.75,472,15.48K,0.26%
1937,2016-04-27,474.25,478,482,471.5,20.36K,-1.15%
1938,2016-04-26,479.75,471,480.5,467,18.28K,1.80%
1939,2016-04-25,471.25,466.75,478.75,462,25.58K,0.91%
1940,2016-04-22,467,494,494,465.25,69.80K,-5.80%
1941,2016-04-21,495.75,503,510.75,490.75,62.58K,-1.69%
1942,2016-04-20,504.25,485.5,504.75,484.75,59.46K,3.70%
1943,2016-04-19,486.25,473,487.75,471,79.83K,2.86%
1944,2016-04-18,472.75,461.75,477,460.5,100.74K,2.83%
1945,2016-04-15,459.75,459.25,462.25,454.75,72.12K,0.00%
1946,2016-04-14,459.75,461.5,465.5,454.25,90.51K,-0.38%
1947,2016-04-13,461.5,452.5,466.75,450,111.48K,1.99%
1948,2016-04-12,452.5,448,457,446.5,93.14K,1.17%
1949,2016-04-11,447.25,458,458.75,446,103.50K,-2.82%
1950,2016-04-08,460.25,457.5,462.5,456.25,82.24K,0.71%
1951,2016-04-07,457,463,465.25,456.75,76.55K,-1.30%
1952,2016-04-06,463,473,473.75,461.5,77.66K,-2.32%
1953,2016-04-05,474,475,476.5,470,42.64K,-0.16%
1954,2016-04-04,474.75,476,479,470.25,52.80K,-0.21%
1955,2016-04-01,475.75,473.25,476.25,466.25,59.59K,0.48%
1956,2016-03-31,473.5,464,475,455.25,114.42K,2.05%
1957,2016-03-30,464,476,477.5,463,76.78K,-2.67%
1958,2016-03-29,476.75,471,477.5,470.5,50.20K,1.22%
1959,2016-03-28,471,465.75,477.25,463.5,63.26K,1.73%
1960,2016-03-24,463,463.5,464.5,458.5,39.23K,0.00%
1961,2016-03-23,463,467.5,468,462.5,35.00K,-0.80%
1962,2016-03-22,466.75,466.5,470.5,463.25,47.97K,0.05%
1963,2016-03-21,466.5,468.75,472,463.75,59.60K,0.76%
1964,2016-03-18,463,463,464.25,457.5,39.64K,0.11%
1965,2016-03-17,462.5,471.5,476,460.25,86.91K,-1.75%
1966,2016-03-16,470.75,476.75,477,469.75,39.82K,-1.36%
1967,2016-03-15,477.25,478.5,479.25,473,40.07K,1.22%
1968,2016-03-14,471.5,469,473.5,469,0.05K,0.37%
1969,2016-03-11,469.75,472.5,472.75,467.75,0.24K,-0.37%
1970,2016-03-10,471.5,463.25,470.25,463.25,0.06K,1.67%
1971,2016-03-09,463.75,461,463.75,454.75,0.15K,0.54%
1972,2016-03-08,461.25,454.75,461.25,454.75,0.15K,0.76%
1973,2016-03-07,457.75,460,462.25,459,0.11K,0.66%
1974,2016-03-04,454.75,454.25,458.5,452.25,0.33K,0.33%
1975,2016-03-03,453.25,442.75,456.5,442.5,1.00K,2.37%
1976,2016-03-02,442.75,440,443,435.25,1.34K,0.97%
1977,2016-03-01,438.5,445,446.75,437.75,1.10K,-1.46%
1978,2016-02-29,445,446.25,448.5,442.75,2.09K,0.39%
1979,2016-02-26,443.25,445,447.25,439.5,24.55K,-0.45%
1980,2016-02-25,445.25,443.25,446.75,440.5,22.80K,0.56%
1981,2016-02-24,442.75,447.5,448,438,41.10K,-1.17%
1982,2016-02-23,448,458,459.25,447.5,54.13K,-2.29%
1983,2016-02-22,458.5,461,463.25,458,50.12K,-0.70%
1984,2016-02-19,461.75,462,464.25,460,53.43K,-0.11%
1985,2016-02-18,462.25,468.75,468.75,461.75,84.54K,-1.33%
1986,2016-02-17,468.5,463.75,470,462.5,69.09K,0.92%
1987,2016-02-16,464.25,460.25,465,459.75,78.29K,1.48%
1988,2016-02-12,457.5,458.75,462,455,69.34K,-0.16%
1989,2016-02-11,458.25,460.5,465.75,457.75,105.50K,-0.65%
1990,2016-02-10,461.25,457.75,462.75,456.5,98.22K,0.82%
1991,2016-02-09,457.5,458.75,460.25,455,93.62K,-0.22%
1992,2016-02-08,458.5,466,468.75,457.5,106.71K,-1.77%
1993,2016-02-05,466.75,473.75,474,465.5,124.19K,-1.27%
1994,2016-02-04,472.75,479,482.5,472.5,82.20K,-1.51%
1995,2016-02-03,480,475.75,480.5,474.5,75.26K,1.00%
1996,2016-02-02,475.25,475.75,483,473.25,81.87K,0.00%
1997,2016-02-01,475.25,476.25,477,471.25,54.74K,-0.83%
1998,2016-01-29,479.25,472.25,479.75,470.75,63.05K,1.48%
1999,2016-01-28,472.25,477,477,470.5,54.66K,-0.89%
2000,2016-01-27,476.5,484.75,485.75,473.5,76.82K,-1.70%
